YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1982,8,11,25.47,17.33,82.44,5.23
1982,8,12,25.43,18.01,85.75,5.21
1982,8,13,25.37,18.07,86.06,5.8
1982,8,14,26.64,18.43,82.0,5.53
1982,8,15,26.49,18.31,82.5,4.34
1982,8,16,25.24,17.64,85.06,5.48
1982,8,17,26.25,18.07,82.44,5.2
1982,8,18,25.83,17.52,81.94,5.8
1982,8,19,26.36,18.01,81.69,5.77
1982,8,20,25.96,18.49,85.5,4.75
1982,8,21,26.58,18.13,81.38,5.54
1982,8,22,25.73,17.64,82.69,5.81
1982,8,23,25.75,17.4,81.81,6.1
1982,8,24,26.52,17.52,79.06,6.09
1982,8,25,26.4,17.7,80.12,5.8
1982,8,26,25.17,17.7,85.62,5.56
1982,8,27,25.81,17.15,80.5,5.03
1982,8,28,25.25,16.6,80.62,5.41
1982,8,29,25.12,16.91,82.62,5.19
1982,8,30,26.03,16.72,77.62,4.79
1982,8,31,26.48,17.64,79.81,3.61
1982,9,1,26.83,17.58,78.38,3.06
1982,9,2,27.15,17.7,77.62,3.1
1982,9,3,26.76,18.13,80.56,2.74
1982,9,4,26.08,17.64,81.56,3.38
1982,9,5,25.1,16.48,81.0,4.77
1982,9,6,24.66,16.72,83.88,4.53
1982,9,7,26.05,17.7,82.06,4.53
1982,9,8,24.63,18.07,89.81,5.53
1982,9,9,25.38,19.17,91.06,3.14
1982,9,10,25.24,18.92,90.81,4.76
1982,9,11,25.3,17.4,83.62,6.57
1982,9,12,25.62,17.27,81.88,4.35
1982,9,13,26.75,18.19,81.0,3.18
1982,9,14,27.41,18.01,77.19,1.42
1982,9,15,26.62,18.55,83.0,1.77
1982,9,16,25.98,19.04,88.12,2.52
1982,9,17,25.37,18.62,89.06,2.03
1982,9,18,24.66,17.27,86.75,2.02
1982,9,19,25.01,17.03,83.81,1.61
1982,9,20,25.12,16.91,83.25,2.3
1982,9,21,25.73,17.64,83.94,2.21
1982,9,22,26.04,18.19,84.56,1.78
1982,9,23,25.32,18.25,87.81,2.28
1982,9,24,24.9,18.37,90.56,3.11
1982,9,25,24.98,16.36,81.44,1.87
1982,9,26,24.15,15.81,82.56,1.72
1982,9,27,25.36,17.09,82.81,1.84
1982,9,28,25.33,17.33,83.56,2.28
1982,9,29,25.71,15.26,73.12,1.35
1982,9,30,25.4,15.69,76.12,2.1
1982,10,1,25.89,15.69,74.06,2.07
1982,10,2,25.48,15.93,77.25,2.75
1982,10,3,25.74,15.69,74.56,1.6
1982,10,4,25.4,15.93,77.5,1.78
1982,10,5,24.69,15.75,80.25,2.11
1982,10,6,24.9,15.87,79.38,1.95
1982,10,7,25.49,15.99,77.19,1.74
1982,10,8,25.98,16.05,74.94,1.36
1982,10,9,26.01,16.24,75.5,1.22
1982,10,10,25.45,16.42,79.44,1.73
1982,10,11,25.8,16.17,76.56,1.86
1982,10,12,25.24,16.17,79.31,2.08
1982,10,13,25.3,15.75,76.88,1.84
1982,10,14,25.31,15.62,76.12,1.77
1982,10,15,25.33,15.56,75.56,1.83
1982,10,16,23.14,15.56,85.88,2.49
1982,10,17,24.4,16.97,86.88,4.12
1982,10,18,24.19,16.36,85.44,2.9
1982,10,19,22.8,16.05,90.19,3.97
1982,10,20,23.78,17.03,89.75,2.84
1982,10,21,24.65,17.94,89.69,3.81
1982,10,22,25.34,17.4,84.31,3.31
1982,10,23,25.08,17.64,86.81,2.24
1982,10,24,24.46,16.66,85.12,2.09
1982,10,25,24.27,15.75,81.5,1.38
1982,10,26,24.5,16.24,82.81,2.02
1982,10,27,23.55,16.3,87.69,2.92
1982,10,28,24.0,16.24,85.81,2.3
1982,10,29,24.07,16.36,86.12,1.76
1982,10,30,24.69,15.93,80.88,1.79
1982,10,31,23.86,14.77,79.12,2.4
1982,11,1,23.38,14.89,82.0,2.42
1982,11,2,23.16,14.77,82.5,2.73
1982,11,3,23.39,14.83,82.25,2.79
1982,11,4,23.14,15.2,84.56,2.8
1982,11,5,23.58,15.62,84.69,2.59
1982,11,6,23.28,15.5,85.38,3.26
1982,11,7,23.43,16.17,88.12,3.95
1982,11,8,23.58,16.11,87.12,4.21
1982,11,9,24.24,16.54,85.62,5.24
1982,11,10,23.92,17.09,89.56,4.76
1982,11,11,24.88,17.03,85.06,2.64
1982,11,12,24.65,15.75,80.12,1.48
1982,11,13,23.9,14.22,76.31,1.73
1982,11,14,22.65,13.24,76.69,2.26
1982,11,15,22.65,13.73,78.88,2.05
1982,11,16,23.21,15.2,84.38,1.95
1982,11,17,23.12,15.01,84.0,2.27
1982,11,18,21.84,12.94,78.88,2.05
1982,11,19,21.8,12.08,73.56,1.66
1982,11,20,21.69,11.9,72.75,1.88
1982,11,21,21.37,13.06,81.0,2.49
1982,11,22,22.12,13.67,81.62,2.12
1982,11,23,22.7,13.43,77.56,2.06
1982,11,24,22.51,13.06,76.38,1.92
1982,11,25,21.55,11.96,75.06,2.55
1982,11,26,21.9,12.94,78.62,2.79
1982,11,27,22.67,13.79,79.75,2.53
1982,11,28,23.4,14.1,78.25,1.5
1982,11,29,22.81,14.1,80.94,2.21
1982,11,30,22.62,13.79,79.94,2.09
1982,12,1,21.58,11.96,75.31,2.44
1982,12,2,19.2,8.73,65.5,2.51
1982,12,3,19.42,8.12,59.31,2.16
1982,12,4,20.26,9.16,62.81,2.02
1982,12,5,21.54,9.64,60.75,2.04
1982,12,6,21.68,10.5,65.56,2.16
1982,12,7,21.13,11.35,73.94,3.16
1982,12,8,21.14,11.72,75.81,2.98
1982,12,9,21.22,10.93,71.25,2.45
1982,12,10,22.0,10.5,64.69,2.32
1982,12,11,22.48,10.93,65.12,2.0
1982,12,12,21.17,10.19,66.75,2.36
1982,12,13,21.81,10.31,64.62,2.27
1982,12,14,20.7,11.9,78.0,2.91
1982,12,15,21.33,11.6,74.62,2.61
1982,12,16,22.15,12.02,73.56,3.12
1982,12,17,22.52,12.02,72.31,2.97
1982,12,18,22.58,11.47,69.19,2.59
1982,12,19,22.98,11.54,68.25,2.8
1982,12,20,22.89,12.08,70.69,3.33
1982,12,21,22.7,11.96,71.0,3.09
1982,12,22,21.63,12.08,75.56,2.61
1982,12,23,22.58,11.9,70.88,2.62
1982,12,24,23.48,11.6,66.62,3.35
1982,12,25,22.99,11.29,66.75,3.66
1982,12,26,22.43,11.11,68.06,3.12
1982,12,27,22.67,11.54,69.31,3.85
1982,12,28,22.84,11.9,70.12,4.19
1982,12,29,23.21,11.78,68.25,2.54
1982,12,30,21.01,7.81,53.0,2.84
1982,12,31,20.37,6.35,45.44,2.2
1983,1,1,21.34,7.2,49.19,2.29
1983,1,2,20.77,7.57,54.44,2.3
1983,1,3,18.88,5.74,45.88,2.7
1983,1,4,19.33,6.04,46.12,2.32
1983,1,5,20.26,6.96,49.19,1.91
1983,1,6,20.46,6.96,48.25,1.95
1983,1,7,22.11,5.74,36.56,1.66
1983,1,8,22.28,5.68,37.56,1.95
1983,1,9,21.36,5.8,40.62,2.2
1983,1,10,22.03,8.97,58.0,2.41
1983,1,11,22.46,8.54,52.44,1.85
1983,1,12,22.15,9.16,58.62,2.19
1983,1,13,22.37,9.58,59.81,2.7
1983,1,14,22.37,9.95,61.62,2.79
1983,1,15,22.78,10.5,63.5,3.83
1983,1,16,23.26,10.01,59.31,3.52
1983,1,17,23.68,10.8,62.25,3.15
1983,1,18,23.91,10.31,58.81,3.34
1983,1,19,24.49,9.89,54.88,3.5
1983,1,20,24.26,10.01,56.31,2.63
1983,1,21,23.83,7.39,42.19,2.23
1983,1,22,23.17,10.13,60.12,3.38
1983,1,23,23.21,10.5,61.06,3.84
1983,1,24,23.62,9.4,55.25,3.35
1983,1,25,23.92,9.16,52.75,3.33
1983,1,26,23.62,9.09,53.69,4.39
1983,1,27,23.69,8.73,50.88,4.66
1983,1,28,23.75,8.12,48.31,4.56
1983,1,29,24.88,8.36,46.31,3.28
1983,1,30,24.41,5.98,33.56,2.58
1983,1,31,24.57,5.31,29.19,2.25
1983,2,1,24.06,5.25,29.81,2.76
1983,2,2,24.0,4.39,25.25,3.05
1983,2,3,22.92,3.66,22.25,2.62
1983,2,4,21.59,3.42,22.81,3.08
1983,2,5,23.08,7.02,37.0,2.7
1983,2,6,26.05,12.33,60.31,3.88
1983,2,7,26.3,12.51,61.5,5.29
1983,2,8,26.41,11.84,57.88,5.28
1983,2,9,26.58,12.02,58.69,4.54
1983,2,10,26.86,11.96,56.94,4.16
1983,2,11,27.15,11.6,54.31,4.04
1983,2,12,27.62,11.41,52.56,4.34
1983,2,13,27.58,11.47,53.25,4.8
1983,2,14,27.87,11.96,54.19,5.21
1983,2,15,28.05,10.68,48.94,4.45
1983,2,16,29.06,8.79,37.81,3.33
1983,2,17,29.17,8.67,37.38,3.74
1983,2,18,29.21,8.42,37.56,2.96
1983,2,19,29.78,10.01,42.0,3.23
1983,2,20,29.09,8.61,36.62,3.2
1983,2,21,26.88,3.54,17.75,2.23
1983,2,22,27.51,4.46,20.44,2.09
1983,2,23,27.7,6.35,29.69,1.86
1983,2,24,28.53,10.99,50.62,5.11
1983,2,25,27.96,9.22,44.38,3.91
1983,2,26,26.55,4.94,26.38,2.57
1983,2,27,27.03,4.46,21.44,1.69
1983,2,28,28.26,6.59,28.5,2.48
1983,3,1,28.96,8.61,40.25,4.23
1983,3,2,29.44,7.81,34.81,3.44
1983,3,3,28.94,6.47,29.38,2.41
1983,3,4,29.21,8.36,37.5,3.67
1983,3,5,29.43,8.91,38.31,4.84
1983,3,6,29.37,9.77,44.31,5.23
1983,3,7,28.93,10.5,47.0,3.27
1983,3,8,30.08,9.09,38.56,2.52
1983,3,9,30.44,9.34,38.81,3.84
1983,3,10,31.23,7.69,29.75,3.42
1983,3,11,31.87,7.63,28.5,2.7
1983,3,12,33.08,6.71,23.19,2.0
1983,3,13,32.62,4.76,16.94,1.88
1983,3,14,32.66,3.97,14.19,1.63
1983,3,15,30.87,5.13,20.88,3.92
1983,3,16,30.44,3.48,14.25,3.55
1983,3,17,31.38,5.25,19.69,1.16
1983,3,18,31.54,10.13,41.44,2.76
1983,3,19,32.46,11.84,43.44,5.27
1983,3,20,32.14,8.54,31.25,4.2
1983,3,21,28.68,3.17,13.69,4.26
1983,3,22,28.01,2.93,13.81,2.52
1983,3,23,27.85,2.01,9.62,3.48
1983,3,24,28.51,2.38,10.12,2.67
1983,3,25,29.74,8.79,36.69,4.15
1983,3,26,31.26,9.77,39.62,3.79
1983,3,27,32.17,8.24,31.38,2.97
1983,3,28,32.32,7.14,26.81,3.55
1983,3,29,31.62,5.07,19.44,2.35
1983,3,30,32.12,8.42,33.0,3.6
1983,3,31,31.88,8.36,31.94,5.11
1983,4,1,32.01,8.24,31.69,5.25
1983,4,2,32.44,7.32,26.75,3.12
1983,4,3,33.11,6.59,22.75,4.01
1983,4,4,32.64,6.41,23.75,4.07
1983,4,5,32.78,6.84,25.19,3.89
1983,4,6,33.27,6.9,24.88,2.34
1983,4,7,33.58,9.03,32.5,2.77
1983,4,8,34.74,9.58,30.56,3.48
1983,4,9,34.22,10.5,33.69,2.58
1983,4,10,32.71,6.47,23.19,3.66
1983,4,11,33.43,6.71,22.44,1.43
1983,4,12,33.61,8.36,29.94,2.41
1983,4,13,33.42,9.89,35.12,3.16
1983,4,14,34.44,6.41,19.88,2.23
1983,4,15,34.87,10.44,33.5,4.66
1983,4,16,34.73,8.36,24.81,3.19
1983,4,17,34.2,9.83,30.75,3.11
1983,4,18,32.83,12.63,41.62,3.72
1983,4,19,32.96,9.52,32.62,4.01
1983,4,20,32.64,10.07,35.12,4.16
1983,4,21,33.56,10.01,32.5,4.48
1983,4,22,33.99,11.05,35.62,3.94
1983,4,23,34.65,10.74,32.25,4.91
1983,4,24,34.87,12.21,37.62,4.37
1983,4,25,36.01,12.08,35.62,3.61
1983,4,26,34.87,12.7,39.31,4.88
1983,4,27,34.51,12.33,39.19,5.69
1983,4,28,34.83,11.66,37.06,5.82
1983,4,29,35.33,12.57,39.5,6.7
1983,4,30,35.93,11.84,35.75,5.4
1983,5,1,35.42,8.0,25.38,3.56
1983,5,2,35.11,6.35,18.94,2.77
1983,5,3,35.2,9.64,30.06,2.23
1983,5,4,35.73,12.63,37.94,4.48
1983,5,5,34.8,13.18,41.31,4.78
1983,5,6,35.45,11.72,35.94,5.58
1983,5,7,35.31,12.08,35.5,5.44
1983,5,8,34.42,13.37,43.12,5.01
1983,5,9,34.52,12.7,39.38,4.4
1983,5,10,33.52,12.63,40.81,4.61
1983,5,11,33.99,12.57,39.69,4.06
1983,5,12,35.2,11.54,34.88,4.1
1983,5,13,35.55,12.63,37.25,3.71
1983,5,14,35.27,13.18,37.94,3.95
1983,5,15,35.72,12.63,35.31,4.16
1983,5,16,32.43,12.94,41.94,2.05
1983,5,17,34.73,12.57,37.62,4.08
1983,5,18,33.55,13.31,42.31,4.57
1983,5,19,32.97,13.92,44.88,4.9
1983,5,20,32.08,13.61,44.62,3.88
1983,5,21,35.19,11.84,34.88,3.3
1983,5,22,36.3,11.72,31.69,2.6
1983,5,23,36.68,11.17,29.88,3.87
1983,5,24,36.89,10.93,27.88,4.37
1983,5,25,37.19,9.22,24.62,4.48
1983,5,26,35.93,13.61,38.06,4.05
1983,5,27,35.75,13.49,38.94,3.51
1983,5,28,37.24,12.02,31.94,3.66
1983,5,29,37.01,10.07,26.62,4.32
1983,5,30,36.47,9.4,25.69,5.3
1983,5,31,36.4,10.62,28.94,4.12
1983,6,1,36.57,13.31,36.38,4.68
1983,6,2,37.88,11.41,29.06,3.81
1983,6,3,36.69,10.56,27.75,4.69
1983,6,4,37.13,10.44,27.25,5.11
1983,6,5,36.33,11.78,32.19,4.9
1983,6,6,33.96,13.85,43.75,6.12
1983,6,7,34.21,12.27,38.5,6.85
1983,6,8,34.83,11.47,34.06,5.63
1983,6,9,35.44,12.27,34.31,4.57
1983,6,10,36.5,12.45,33.81,3.76
1983,6,11,36.15,13.73,37.88,4.65
1983,6,12,30.54,17.33,62.06,3.3
1983,6,13,30.69,16.42,59.81,4.58
1983,6,14,31.13,14.65,52.56,4.39
1983,6,15,30.6,15.38,56.19,4.45
1983,6,16,30.82,16.72,59.56,3.91
1983,6,17,31.51,16.36,56.81,3.34
1983,6,18,32.19,15.08,49.75,5.38
1983,6,19,32.0,14.83,49.38,5.23
1983,6,20,31.39,14.65,50.75,5.8
1983,6,21,31.77,13.98,47.56,4.3
1983,6,22,29.65,13.79,51.81,4.78
1983,6,23,30.89,14.59,51.75,5.38
1983,6,24,27.91,16.54,68.12,5.77
1983,6,25,26.43,16.78,75.38,7.74
1983,6,26,25.65,17.03,79.44,8.77
1983,6,27,26.9,17.09,74.69,7.04
1983,6,28,26.72,17.09,75.62,6.59
1983,6,29,29.0,17.88,70.75,3.72
1983,6,30,28.03,17.7,73.19,3.95
1983,7,1,26.35,15.44,70.5,5.68
1983,7,2,28.05,15.44,64.69,5.76
1983,7,3,28.47,14.71,60.31,5.82
1983,7,4,27.43,15.26,65.62,4.95
1983,7,5,27.49,16.78,71.88,3.7
1983,7,6,28.04,16.97,70.62,3.79
1983,7,7,27.45,17.21,74.0,4.56
1983,7,8,28.3,16.72,68.5,5.48
1983,7,9,28.41,16.78,67.62,4.18
1983,7,10,28.64,18.25,72.62,3.68
1983,7,11,29.13,18.8,73.44,4.22
1983,7,12,28.73,19.17,75.69,3.6
1983,7,13,28.45,18.98,76.25,4.25
1983,7,14,28.34,18.55,75.31,2.72
1983,7,15,28.94,17.94,70.56,2.7
1983,7,16,28.68,18.13,71.94,4.28
1983,7,17,29.44,17.15,66.12,5.25
1983,7,18,27.93,18.13,74.81,4.87
1983,7,19,26.78,17.88,78.94,6.08
1983,7,20,26.73,17.4,77.25,6.98
1983,7,21,26.94,17.09,75.38,5.53
1983,7,22,28.37,17.7,72.81,4.1
1983,7,23,27.34,18.19,78.31,2.92
1983,7,24,26.86,18.43,81.31,3.91
1983,7,25,25.77,18.62,86.75,4.78
1983,7,26,27.04,18.43,80.81,4.17
1983,7,27,27.28,18.43,79.62,3.45
1983,7,28,25.87,18.49,86.0,3.77
1983,7,29,25.4,18.01,85.88,3.55
1983,7,30,26.31,17.33,79.62,4.26
1983,7,31,24.76,17.4,86.38,5.32
1983,8,1,26.63,18.31,82.06,5.13
1983,8,2,26.68,18.07,80.88,5.08
1983,8,3,26.27,17.76,81.44,4.44
1983,8,4,25.58,16.48,79.06,3.58
1983,8,5,26.39,17.82,81.0,4.7
1983,8,6,24.77,18.07,89.25,5.98
1983,8,7,26.29,19.1,86.31,4.45
1983,8,8,26.78,19.35,85.06,2.73
1983,8,9,25.55,18.68,87.88,6.91
1983,8,10,24.96,17.27,84.06,10.3
1983,8,11,25.39,18.37,87.19,8.03
1983,8,12,25.95,17.76,82.06,9.16
1983,8,13,26.45,18.49,82.94,6.94
1983,8,14,26.83,18.8,82.75,5.7
1983,8,15,27.08,18.92,82.0,5.28
1983,8,16,26.57,18.98,84.19,5.54
1983,8,17,26.19,19.17,86.94,4.57
1983,8,18,26.22,19.04,86.44,4.12
1983,8,19,25.65,18.55,86.94,3.52
1983,8,20,26.96,18.55,81.5,2.96
1983,8,21,27.15,19.29,83.44,2.12
1983,8,22,27.01,19.65,85.38,2.58
1983,8,23,26.81,19.23,84.75,1.86
1983,8,24,26.71,19.29,85.56,2.59
1983,8,25,25.21,18.37,88.75,3.16
1983,8,26,24.65,18.07,89.88,4.07
1983,8,27,24.82,18.07,89.0,4.14
1983,8,28,25.17,18.13,87.56,3.6
1983,8,29,26.1,17.94,82.69,4.03
