YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1982,2,20,27.72,6.65,29.69,1.75
1982,2,21,28.35,8.36,34.25,3.2
1982,2,22,29.06,8.24,33.19,2.52
1982,2,23,29.05,7.63,31.75,3.74
1982,2,24,27.82,8.18,37.75,2.34
1982,2,25,28.04,8.12,36.31,3.53
1982,2,26,28.74,7.81,33.81,4.55
1982,2,27,28.9,7.26,31.06,4.83
1982,2,28,29.12,7.02,29.31,5.33
1982,3,1,28.2,5.8,25.12,2.6
1982,3,2,26.1,6.1,30.0,2.8
1982,3,3,27.55,8.61,38.38,3.38
1982,3,4,28.94,9.22,38.94,3.29
1982,3,5,28.61,5.19,23.75,3.37
1982,3,6,26.73,5.07,23.19,4.19
1982,3,7,26.85,5.68,27.88,2.5
1982,3,8,28.55,6.29,27.38,2.27
1982,3,9,27.71,5.43,25.88,3.2
1982,3,10,27.87,5.43,25.0,2.49
1982,3,11,28.17,7.14,31.25,2.7
1982,3,12,29.63,7.32,28.31,2.65
1982,3,13,29.61,5.43,21.06,3.74
1982,3,14,29.14,4.46,18.62,3.16
1982,3,15,29.54,5.43,21.62,2.77
1982,3,16,30.97,5.92,22.06,3.62
1982,3,17,30.56,6.59,25.12,2.31
1982,3,18,30.3,5.62,21.81,2.26
1982,3,19,31.58,8.18,29.5,3.74
1982,3,20,31.63,7.69,27.0,3.7
1982,3,21,31.93,7.63,26.44,2.74
1982,3,22,32.38,8.06,27.12,3.48
1982,3,23,32.39,8.48,28.06,2.68
1982,3,24,31.8,9.09,30.94,1.63
1982,3,25,31.59,7.39,25.5,3.91
1982,3,26,29.87,5.8,23.12,2.8
1982,3,27,30.44,7.51,27.94,3.96
1982,3,28,30.56,5.74,22.0,4.34
1982,3,29,31.06,7.32,26.62,3.66
1982,3,30,32.45,6.47,22.12,3.05
1982,3,31,32.68,5.25,17.56,3.12
1982,4,1,32.92,4.7,15.88,3.95
1982,4,2,32.15,5.07,17.44,3.8
1982,4,3,32.73,4.94,16.56,3.34
1982,4,4,32.02,6.16,20.88,4.01
1982,4,5,32.6,6.71,22.88,2.87
1982,4,6,32.98,8.0,25.38,2.62
1982,4,7,33.06,8.61,29.88,4.1
1982,4,8,33.29,7.26,24.12,3.04
1982,4,9,33.85,6.35,20.19,2.3
1982,4,10,34.22,8.42,25.88,3.62
1982,4,11,30.07,11.9,45.81,5.02
1982,4,12,30.1,10.99,43.06,3.19
1982,4,13,29.88,11.96,48.0,2.84
1982,4,14,31.76,10.31,36.69,2.07
1982,4,15,32.38,10.31,34.88,3.96
1982,4,16,32.4,11.66,39.19,1.99
1982,4,17,30.28,11.35,41.38,2.91
1982,4,18,31.46,8.97,32.56,2.33
1982,4,19,32.25,8.54,29.56,2.0
1982,4,20,33.21,8.73,28.44,2.88
1982,4,21,31.51,12.45,43.31,5.87
1982,4,22,30.57,13.61,49.75,3.34
1982,4,23,31.92,13.67,48.25,2.34
1982,4,24,32.26,10.99,38.12,3.06
1982,4,25,29.72,11.17,44.06,3.97
1982,4,26,29.26,9.03,37.0,4.91
1982,4,27,30.57,10.19,38.25,3.76
1982,4,28,32.75,10.56,34.31,1.61
1982,4,29,33.05,11.41,35.81,2.05
1982,4,30,34.08,11.11,34.31,2.89
1982,5,1,34.3,11.66,34.25,2.78
1982,5,2,33.29,14.22,44.31,3.31
1982,5,3,32.33,14.4,48.06,3.89
1982,5,4,32.33,12.7,42.0,3.66
1982,5,5,32.98,11.11,37.5,3.88
1982,5,6,32.93,10.31,33.5,4.37
1982,5,7,31.35,9.58,34.06,3.96
1982,5,8,32.6,9.58,32.06,4.52
1982,5,9,33.8,10.19,30.94,2.26
1982,5,10,33.96,10.38,31.19,3.29
1982,5,11,33.18,11.84,36.62,3.98
1982,5,12,34.34,12.7,38.12,3.36
1982,5,13,34.38,12.51,37.25,2.46
1982,5,14,34.19,11.96,35.75,3.14
1982,5,15,31.2,15.14,52.62,5.04
1982,5,16,30.78,14.95,54.5,4.41
1982,5,17,29.29,15.01,58.69,3.0
1982,5,18,30.19,13.79,52.75,2.73
1982,5,19,30.36,14.34,53.44,2.65
1982,5,20,30.19,14.4,53.94,2.77
1982,5,21,30.76,12.15,44.56,2.78
1982,5,22,31.78,12.57,43.5,2.59
1982,5,23,32.81,12.88,42.44,2.83
1982,5,24,32.05,13.49,45.56,2.2
1982,5,25,32.46,12.63,41.06,2.82
1982,5,26,33.52,12.94,40.12,1.93
1982,5,27,32.95,13.49,43.0,3.31
1982,5,28,34.0,12.21,37.19,3.99
1982,5,29,33.66,13.12,39.94,5.77
1982,5,30,32.31,13.24,42.88,5.72
1982,5,31,32.39,13.37,44.75,4.78
1982,6,1,30.28,15.87,58.31,4.58
1982,6,2,30.01,14.22,53.38,4.18
1982,6,3,32.23,12.7,44.69,4.96
1982,6,4,32.06,11.9,40.88,5.2
1982,6,5,32.08,11.78,41.12,6.18
1982,6,6,32.92,12.57,40.81,5.25
1982,6,7,34.44,12.39,35.94,5.5
1982,6,8,35.01,11.66,33.31,5.45
1982,6,9,35.12,12.02,33.31,5.34
1982,6,10,33.57,14.22,43.62,6.21
1982,6,11,28.82,16.24,62.5,4.51
1982,6,12,29.87,16.48,61.12,4.47
1982,6,13,29.68,16.24,60.88,4.99
1982,6,14,29.29,16.36,63.19,4.0
1982,6,15,28.55,17.64,70.19,3.98
1982,6,16,26.67,17.64,77.88,4.53
1982,6,17,28.27,16.66,68.5,5.09
1982,6,18,26.47,17.27,76.75,7.59
1982,6,19,27.55,16.6,70.06,7.16
1982,6,20,26.9,16.3,71.25,6.65
1982,6,21,26.56,16.24,72.38,6.23
1982,6,22,25.8,16.42,76.38,3.84
1982,6,23,27.07,17.27,75.12,3.16
1982,6,24,27.33,18.31,77.56,4.95
1982,6,25,27.51,17.33,73.56,5.1
1982,6,26,27.2,17.82,76.06,4.57
1982,6,27,27.89,17.94,74.12,4.81
1982,6,28,27.54,17.09,72.25,5.65
1982,6,29,29.0,16.54,65.31,4.96
1982,6,30,29.33,15.69,61.44,5.16
1982,7,1,29.07,14.71,58.69,5.12
1982,7,2,29.02,15.5,60.81,4.53
1982,7,3,29.33,14.77,58.38,4.98
1982,7,4,29.73,17.03,64.06,4.16
1982,7,5,26.69,17.33,75.88,4.44
1982,7,6,28.3,16.85,68.5,4.22
1982,7,7,28.73,17.09,67.75,4.07
1982,7,8,26.51,17.52,77.31,4.1
1982,7,9,26.1,18.43,83.31,2.86
1982,7,10,26.3,18.98,84.88,2.38
1982,7,11,24.52,17.09,84.88,4.43
1982,7,12,25.18,17.15,82.19,5.12
1982,7,13,25.83,16.72,77.38,4.28
1982,7,14,26.86,16.05,70.81,5.09
1982,7,15,26.86,16.72,73.44,4.9
1982,7,16,25.59,18.31,85.06,4.31
1982,7,17,25.19,18.55,87.94,4.35
1982,7,18,25.65,17.82,82.69,5.09
1982,7,19,25.57,17.88,83.06,7.09
1982,7,20,24.23,17.88,89.56,6.87
1982,7,21,25.85,17.64,81.25,6.44
1982,7,22,26.32,17.15,77.56,5.27
1982,7,23,25.51,17.82,83.75,4.85
1982,7,24,26.33,18.07,81.31,5.27
1982,7,25,25.84,17.52,81.25,5.8
1982,7,26,24.65,16.85,83.0,5.66
1982,7,27,24.73,17.09,84.06,5.31
1982,7,28,25.6,17.82,83.38,5.86
1982,7,29,25.55,18.19,84.94,6.22
1982,7,30,25.79,18.43,84.69,5.97
1982,7,31,25.96,18.19,83.12,5.38
1982,8,1,25.67,17.33,80.94,4.95
1982,8,2,24.4,16.48,82.62,4.92
1982,8,3,25.2,16.17,78.31,4.74
1982,8,4,26.18,17.46,79.25,4.45
1982,8,5,26.62,18.25,80.62,3.59
1982,8,6,25.9,18.31,83.94,4.34
1982,8,7,25.33,17.4,82.75,5.06
1982,8,8,24.73,16.36,80.62,4.99
1982,8,9,24.94,16.05,78.56,5.6
1982,8,10,25.19,16.66,79.88,5.41
1982,8,11,24.43,16.91,84.56,5.89
1982,8,12,25.12,17.7,84.94,5.45
1982,8,13,25.17,17.94,85.56,5.95
1982,8,14,25.66,18.07,84.0,5.4
1982,8,15,25.76,17.76,82.38,5.11
1982,8,16,24.62,17.46,86.0,5.45
1982,8,17,25.24,17.46,83.44,6.07
1982,8,18,25.28,17.46,83.31,6.32
1982,8,19,25.48,17.58,82.88,6.44
1982,8,20,25.35,18.07,85.62,5.2
1982,8,21,25.32,17.82,84.56,5.98
1982,8,22,25.12,17.15,82.69,6.57
1982,8,23,25.16,17.27,82.75,6.75
1982,8,24,25.72,17.03,79.62,6.51
1982,8,25,25.55,17.27,81.31,6.14
1982,8,26,24.77,17.27,84.81,5.2
1982,8,27,25.1,16.6,80.25,5.53
1982,8,28,24.12,16.48,84.06,5.16
1982,8,29,24.55,16.72,83.19,4.77
1982,8,30,25.45,16.66,79.19,4.53
1982,8,31,25.9,17.4,80.62,3.65
1982,9,1,25.69,17.27,81.12,3.34
1982,9,2,26.18,17.4,79.56,2.97
1982,9,3,25.98,17.58,80.75,3.36
1982,9,4,25.6,16.97,79.94,3.77
1982,9,5,23.76,16.05,84.06,4.08
1982,9,6,23.83,16.48,85.56,3.68
1982,9,7,25.22,17.4,83.44,4.36
1982,9,8,24.11,17.82,90.5,4.83
1982,9,9,24.49,18.37,90.81,5.56
1982,9,10,24.12,18.25,92.19,5.37
1982,9,11,24.06,17.4,88.56,6.79
1982,9,12,25.0,17.15,83.5,4.55
1982,9,13,26.07,17.58,80.44,2.84
1982,9,14,27.03,17.64,76.19,1.09
1982,9,15,25.12,18.68,89.31,2.39
1982,9,16,25.09,18.37,88.38,2.6
1982,9,17,25.0,18.19,88.06,1.88
1982,9,18,24.37,17.09,86.25,2.09
1982,9,19,24.5,16.91,84.81,1.96
1982,9,20,24.76,16.48,81.62,2.22
1982,9,21,25.72,17.15,80.56,1.83
1982,9,22,25.4,18.07,85.62,1.81
1982,9,23,23.87,17.94,92.19,3.12
1982,9,24,24.05,17.21,88.06,3.59
1982,9,25,24.43,17.4,87.31,2.08
1982,9,26,24.19,15.87,81.75,2.55
1982,9,27,24.51,16.42,82.56,2.33
1982,9,28,24.5,17.21,85.88,2.67
1982,9,29,24.86,14.95,74.81,1.44
1982,9,30,24.91,15.08,75.0,1.91
1982,10,1,24.51,15.08,76.19,2.5
1982,10,2,24.9,14.71,72.88,2.19
1982,10,3,24.67,14.77,73.69,2.31
1982,10,4,24.47,15.01,76.44,2.17
1982,10,5,24.18,15.32,79.75,2.4
1982,10,6,23.78,15.56,82.38,2.21
1982,10,7,24.61,15.69,79.31,2.15
1982,10,8,25.04,16.11,78.56,1.63
1982,10,9,25.23,15.93,76.81,1.22
1982,10,10,24.7,15.87,79.38,2.23
1982,10,11,24.6,15.93,80.19,2.64
1982,10,12,24.4,15.81,80.5,2.65
1982,10,13,24.41,15.44,78.88,2.43
1982,10,14,24.23,15.5,79.94,2.34
1982,10,15,24.27,15.26,78.38,2.47
1982,10,16,23.76,15.56,82.25,3.27
1982,10,17,24.08,16.42,84.62,4.36
1982,10,18,23.99,15.5,81.75,3.83
1982,10,19,23.37,15.87,85.62,3.38
1982,10,20,22.09,15.38,88.44,3.11
1982,10,21,23.48,17.4,91.56,4.41
1982,10,22,24.61,16.36,81.81,2.58
1982,10,23,24.69,16.48,82.38,2.24
1982,10,24,24.12,16.17,83.44,2.44
1982,10,25,23.37,15.14,81.88,1.79
1982,10,26,23.51,15.75,84.06,2.34
1982,10,27,23.48,15.75,84.38,3.82
1982,10,28,23.15,15.69,86.0,2.67
1982,10,29,23.4,15.81,85.44,1.83
1982,10,30,23.76,15.69,83.25,2.41
1982,10,31,23.42,14.59,79.38,2.8
1982,11,1,22.7,14.16,80.44,2.91
1982,11,2,22.6,14.1,80.75,3.06
1982,11,3,22.98,14.16,79.69,3.42
1982,11,4,22.87,14.71,82.88,3.42
1982,11,5,22.89,14.95,83.5,3.12
1982,11,6,23.15,14.77,81.62,3.76
1982,11,7,22.96,16.3,89.62,3.49
1982,11,8,23.51,16.36,87.25,4.95
1982,11,9,24.37,16.78,84.94,5.27
1982,11,10,23.9,16.97,88.0,4.02
1982,11,11,24.18,15.93,81.88,2.3
1982,11,12,23.41,13.31,72.81,2.07
1982,11,13,23.39,13.0,71.56,1.77
1982,11,14,21.94,12.63,76.56,2.91
1982,11,15,22.01,12.15,73.06,2.45
1982,11,16,22.73,13.49,77.81,2.52
1982,11,17,22.91,13.73,78.25,2.89
1982,11,18,21.58,11.9,74.56,3.1
1982,11,19,20.87,11.6,75.19,2.73
1982,11,20,20.96,11.41,73.56,3.0
1982,11,21,21.02,11.9,75.12,3.1
1982,11,22,22.21,13.06,77.56,2.57
1982,11,23,22.74,12.7,73.81,2.84
1982,11,24,22.88,12.21,70.56,2.74
1982,11,25,22.6,11.47,67.94,3.24
1982,11,26,22.96,11.84,68.25,3.16
1982,11,27,22.8,13.12,74.88,2.05
1982,11,28,23.35,13.24,73.94,2.47
1982,11,29,23.05,13.12,74.31,2.59
1982,11,30,23.53,13.06,71.94,2.3
1982,12,1,22.68,12.08,70.38,3.07
1982,12,2,20.07,8.48,61.12,3.53
1982,12,3,19.26,7.39,55.81,3.11
1982,12,4,20.2,8.36,58.25,2.59
1982,12,5,21.48,9.22,59.0,2.33
1982,12,6,21.82,9.7,61.31,2.73
1982,12,7,22.12,10.5,64.94,3.7
1982,12,8,21.83,10.68,67.12,3.73
1982,12,9,21.79,10.44,66.31,3.1
1982,12,10,21.83,10.01,63.5,3.17
1982,12,11,22.44,9.89,60.25,2.84
1982,12,12,21.8,9.52,60.44,3.02
1982,12,13,22.45,9.64,59.0,2.73
1982,12,14,22.36,10.5,62.94,3.65
1982,12,15,21.98,9.77,62.94,3.2
1982,12,16,22.98,10.44,62.38,3.74
1982,12,17,22.59,10.5,63.0,3.71
1982,12,18,23.32,10.13,59.12,2.96
1982,12,19,23.69,10.31,57.69,3.07
1982,12,20,24.12,10.62,57.94,3.87
1982,12,21,23.24,10.62,60.12,3.75
1982,12,22,22.07,10.8,65.31,2.98
1982,12,23,23.17,10.31,61.31,3.09
1982,12,24,24.43,10.07,55.12,3.0
1982,12,25,24.01,9.77,54.19,3.24
1982,12,26,23.21,9.58,55.62,3.98
1982,12,27,23.13,9.83,58.0,5.09
1982,12,28,23.36,10.5,60.12,3.98
1982,12,29,22.81,8.48,51.12,2.37
1982,12,30,19.9,5.19,37.19,3.27
1982,12,31,20.28,4.82,34.62,2.43
1983,1,1,21.46,5.07,34.31,3.14
1983,1,2,20.49,4.21,29.69,2.37
1983,1,3,18.99,4.33,33.81,3.17
1983,1,4,19.09,4.15,32.44,3.09
1983,1,5,19.39,4.03,31.06,2.92
1983,1,6,19.76,4.46,32.88,2.88
1983,1,7,21.74,4.58,31.0,2.25
1983,1,8,22.57,3.72,24.56,2.18
1983,1,9,22.18,3.97,24.31,1.83
1983,1,10,22.27,5.0,32.19,2.46
1983,1,11,21.81,5.43,35.06,2.48
1983,1,12,22.69,6.65,41.44,2.11
1983,1,13,22.73,7.2,43.81,2.71
1983,1,14,22.87,7.2,42.5,3.48
1983,1,15,23.9,8.91,50.31,4.2
1983,1,16,24.39,8.48,47.0,3.73
1983,1,17,24.75,8.73,47.19,3.48
1983,1,18,25.1,8.61,45.62,3.53
1983,1,19,25.65,7.75,40.19,2.8
1983,1,20,24.41,6.59,36.56,2.22
1983,1,21,23.15,3.78,22.88,3.52
1983,1,22,23.53,7.02,40.12,3.7
1983,1,23,24.63,8.67,46.75,4.55
1983,1,24,24.94,8.48,45.81,3.66
1983,1,25,25.76,7.69,38.06,3.73
1983,1,26,24.8,7.69,40.94,5.45
1983,1,27,24.76,7.63,41.38,5.93
1983,1,28,24.84,7.75,41.88,4.32
1983,1,29,24.33,6.9,36.31,3.14
1983,1,30,23.01,4.76,28.94,3.25
1983,1,31,23.18,4.52,26.62,3.09
1983,2,1,23.2,4.76,27.81,3.68
1983,2,2,22.48,3.36,20.25,3.6
1983,2,3,22.09,3.11,18.88,3.03
1983,2,4,20.62,2.5,17.94,3.23
1983,2,5,22.2,3.54,20.06,3.91
1983,2,6,25.48,8.67,40.94,3.26
1983,2,7,25.5,7.75,41.88,3.31
1983,2,8,24.49,5.98,35.19,4.28
1983,2,9,24.21,4.94,28.56,1.88
1983,2,10,26.08,9.34,47.12,2.99
1983,2,11,27.8,10.07,45.81,3.57
1983,2,12,28.96,9.58,39.5,3.96
1983,2,13,28.2,9.22,39.38,4.43
1983,2,14,28.34,9.7,41.25,4.14
1983,2,15,29.12,9.09,37.38,3.86
1983,2,16,28.65,7.2,29.62,3.27
1983,2,17,28.66,7.14,30.12,1.8
1983,2,18,27.33,4.94,22.31,2.8
1983,2,19,28.33,6.9,28.69,1.91
1983,2,20,26.63,4.82,23.56,3.49
1983,2,21,25.65,3.6,18.31,2.73
1983,2,22,25.45,4.76,24.62,3.55
1983,2,23,26.48,4.7,23.06,2.48
1983,2,24,27.45,6.65,34.44,4.03
1983,2,25,26.1,4.7,23.0,2.9
1983,2,26,24.87,2.69,14.62,2.88
1983,2,27,25.36,2.62,14.06,2.65
1983,2,28,27.37,3.91,17.31,2.52
1983,3,1,27.76,4.76,21.75,3.73
1983,3,2,27.29,5.07,23.06,3.38
1983,3,3,26.83,4.82,22.44,2.26
1983,3,4,28.81,5.68,24.12,1.94
1983,3,5,29.05,6.71,28.44,4.16
1983,3,6,29.74,7.14,30.06,4.73
1983,3,7,29.25,8.97,37.81,3.59
1983,3,8,30.37,7.63,29.69,2.68
1983,3,9,31.3,7.63,29.12,3.32
1983,3,10,31.71,7.26,25.94,2.44
1983,3,11,32.41,6.71,22.75,1.62
1983,3,12,31.93,5.68,19.81,2.48
1983,3,13,31.01,4.33,16.38,3.07
1983,3,14,30.89,3.17,12.12,2.55
1983,3,15,30.06,4.39,16.69,5.01
1983,3,16,28.87,3.6,15.38,3.7
1983,3,17,30.08,3.17,12.56,2.54
1983,3,18,32.33,4.7,16.0,1.41
1983,3,19,32.48,6.41,21.69,2.21
1983,3,20,30.51,7.14,26.44,4.4
1983,3,21,26.26,3.23,15.31,4.02
1983,3,22,26.39,2.56,13.19,3.09
1983,3,23,27.0,2.14,10.0,3.57
1983,3,24,27.89,2.01,9.0,3.65
1983,3,25,30.04,4.82,17.5,3.25
1983,3,26,31.16,6.96,25.25,2.72
1983,3,27,31.23,5.62,20.19,2.47
1983,3,28,30.76,4.03,14.94,2.76
1983,3,29,29.93,3.66,14.25,3.17
1983,3,30,30.21,2.99,11.31,2.63
1983,3,31,31.68,5.86,21.5,4.42
1983,4,1,31.86,6.04,21.75,4.63
1983,4,2,31.2,5.8,20.62,4.08
1983,4,3,32.33,5.31,18.12,2.1
1983,4,4,32.29,5.37,18.44,2.7
1983,4,5,32.38,6.1,20.56,2.47
1983,4,6,32.67,5.19,17.44,2.51
1983,4,7,33.28,5.13,16.44,1.84
1983,4,8,33.73,7.08,21.62,3.36
1983,4,9,32.87,6.77,21.81,3.91
1983,4,10,30.69,4.94,18.25,4.04
1983,4,11,31.48,4.88,17.88,3.05
1983,4,12,32.08,5.37,18.69,2.93
1983,4,13,32.76,7.02,22.69,4.09
1983,4,14,33.66,6.23,18.69,2.81
1983,4,15,34.02,7.57,22.62,4.47
1983,4,16,32.87,9.34,30.38,3.99
1983,4,17,32.04,6.59,22.0,3.62
1983,4,18,32.29,5.98,19.62,2.42
1983,4,19,33.05,9.46,30.56,2.88
1983,4,20,34.32,8.73,26.06,3.59
1983,4,21,34.58,8.54,24.94,3.85
1983,4,22,34.83,9.7,28.31,3.29
1983,4,23,35.26,8.3,23.75,2.43
1983,4,24,34.4,7.87,24.81,2.86
1983,4,25,35.19,8.67,25.44,2.62
1983,4,26,35.65,8.54,23.81,1.66
1983,4,27,36.33,10.93,30.12,3.43
1983,4,28,36.42,9.4,25.38,3.99
1983,4,29,36.87,9.22,24.69,4.59
1983,4,30,36.01,7.63,20.88,4.42
1983,5,1,33.98,5.62,17.94,4.48
1983,5,2,33.71,6.53,21.19,4.56
1983,5,3,34.7,7.08,21.12,3.6
1983,5,4,35.8,6.59,18.94,3.27
1983,5,5,36.19,11.54,32.5,3.2
1983,5,6,36.78,10.74,28.44,4.52
1983,5,7,36.0,9.89,28.81,3.88
1983,5,8,35.54,8.12,23.38,2.86
1983,5,9,35.16,9.52,28.69,3.33
1983,5,10,34.43,10.31,31.19,3.91
1983,5,11,34.76,10.38,31.0,3.48
1983,5,12,34.75,9.16,26.25,3.01
1983,5,13,35.26,10.01,27.44,4.1
1983,5,14,35.69,9.52,25.75,4.16
1983,5,15,36.53,9.77,26.44,3.21
1983,5,16,34.33,12.39,35.81,3.7
1983,5,17,34.47,11.72,34.25,2.05
1983,5,18,34.5,12.27,35.12,2.4
1983,5,19,33.1,13.31,40.62,5.64
1983,5,20,33.96,11.35,34.12,2.66
1983,5,21,35.79,9.89,26.75,3.32
1983,5,22,36.32,9.83,25.75,3.46
1983,5,23,36.62,10.25,26.5,4.0
1983,5,24,36.45,9.83,25.31,5.18
1983,5,25,36.22,8.54,23.25,5.12
1983,5,26,36.48,10.25,26.31,4.01
1983,5,27,36.18,10.93,30.38,4.87
1983,5,28,36.7,9.77,25.81,3.36
1983,5,29,36.33,8.73,22.88,5.97
1983,5,30,35.4,8.42,23.94,6.06
1983,5,31,35.96,8.91,23.75,5.05
1983,6,1,37.1,8.61,22.25,3.88
1983,6,2,37.4,9.64,24.88,4.38
1983,6,3,36.66,10.68,26.94,5.23
1983,6,4,35.9,11.66,31.81,7.7
1983,6,5,34.39,13.0,39.0,6.41
1983,6,6,32.85,13.67,45.25,5.63
1983,6,7,32.1,12.45,42.81,6.17
1983,6,8,32.44,11.78,39.38,5.24
1983,6,9,33.6,12.39,38.38,5.2
1983,6,10,35.08,11.96,34.38,4.58
1983,6,11,35.75,13.73,36.94,4.55
1983,6,12,32.3,15.2,48.75,2.85
1983,6,13,31.75,15.38,52.56,3.23
1983,6,14,32.36,13.49,45.0,4.02
1983,6,15,32.2,14.1,45.88,3.63
1983,6,16,30.26,17.03,60.75,3.49
1983,6,17,31.29,16.72,58.0,2.39
1983,6,18,31.47,16.11,54.25,5.37
1983,6,19,31.0,15.32,53.25,7.2
1983,6,20,30.2,15.32,55.62,8.35
1983,6,21,31.42,13.79,47.88,6.59
1983,6,22,28.79,13.67,53.06,5.35
1983,6,23,29.37,14.77,56.12,6.16
1983,6,24,28.03,15.99,65.56,6.21
1983,6,25,26.19,16.72,75.62,7.0
1983,6,26,25.73,17.64,80.75,7.83
1983,6,27,26.58,17.82,77.5,6.06
1983,6,28,26.54,16.85,74.88,7.22
1983,6,29,27.99,17.76,73.19,4.85
1983,6,30,27.86,17.46,72.31,4.96
1983,7,1,25.92,16.24,74.69,5.37
1983,7,2,26.87,15.62,68.56,6.73
1983,7,3,27.08,14.89,65.19,6.89
1983,7,4,27.61,15.81,67.38,5.74
1983,7,5,27.12,16.78,72.5,4.82
1983,7,6,28.34,17.09,69.44,4.13
1983,7,7,26.89,16.91,74.19,4.3
1983,7,8,27.37,16.85,71.81,4.37
1983,7,9,28.3,16.91,68.56,4.11
1983,7,10,29.4,18.07,68.88,4.2
1983,7,11,28.47,18.86,75.25,4.42
1983,7,12,26.82,19.59,84.12,4.54
1983,7,13,27.65,19.78,81.31,5.14
1983,7,14,27.85,18.25,75.38,4.01
1983,7,15,27.48,17.58,73.94,4.43
1983,7,16,27.01,18.68,79.75,4.48
1983,7,17,26.55,17.7,78.06,7.07
1983,7,18,27.09,18.19,77.88,5.75
1983,7,19,25.61,17.82,82.88,6.64
1983,7,20,25.81,16.85,77.5,8.61
1983,7,21,26.37,17.27,77.31,6.34
1983,7,22,27.33,17.58,75.12,5.34
1983,7,23,27.16,18.13,78.12,3.77
1983,7,24,26.48,18.31,81.44,4.38
1983,7,25,25.53,18.43,86.06,4.19
1983,7,26,25.95,18.13,82.94,4.88
1983,7,27,26.61,18.25,81.06,3.87
1983,7,28,25.23,18.37,87.44,3.58
1983,7,29,25.69,17.52,81.81,4.16
1983,7,30,25.66,17.15,80.56,4.58
1983,7,31,24.34,17.4,87.12,5.48
1983,8,1,25.52,17.94,84.38,5.51
1983,8,2,25.68,17.7,82.5,5.75
1983,8,3,25.06,17.27,83.62,4.58
1983,8,4,24.36,15.93,80.81,3.72
1983,8,5,25.69,17.4,81.5,4.25
1983,8,6,24.37,17.64,88.06,5.68
1983,8,7,25.7,18.8,86.75,6.03
1983,8,8,25.93,19.04,86.81,4.42
1983,8,9,24.54,18.62,91.81,5.13
1983,8,10,23.82,17.7,90.81,7.52
1983,8,11,24.16,18.37,92.31,7.41
1983,8,12,24.02,18.01,91.19,9.0
1983,8,13,25.43,18.25,85.69,7.05
1983,8,14,25.67,18.68,86.44,5.99
1983,8,15,26.11,18.86,85.12,5.93
1983,8,16,25.47,18.62,86.81,5.77
1983,8,17,25.58,18.86,87.56,5.27
1983,8,18,25.23,18.8,88.88,4.08
1983,8,19,25.02,18.43,88.44,3.88
1983,8,20,26.15,18.31,83.12,3.45
1983,8,21,26.25,18.68,83.88,2.73
1983,8,22,25.99,18.74,85.44,2.85
1983,8,23,25.3,18.49,87.81,2.61
1983,8,24,25.11,18.13,86.75,3.45
1983,8,25,24.94,17.88,86.81,3.76
1983,8,26,24.5,17.76,88.38,3.77
1983,8,27,24.91,17.94,87.31,3.9
1983,8,28,24.85,17.94,87.44,3.66
1983,8,29,25.37,17.64,83.69,4.35
